StartDate,EndDate,DyadID,SubjectID,pow_cond,emot_cond,experimenter,mainfeel_1,mainfeel_2,mainfeel_3,mainfeel_expl,happy,symp,angry,comp,interest,disgust,mad,anxious,proud,down,worried,frust,sad,powerful,ofeel_1,ofeel_2,ofeel_3,ofeel_expl,ohappy,oshocked,ohope,oangry,oselfanger,ointerest,odisgust,omad,ocurious,oafraid,ograteful,oproud,osurprise,oamused,odown,oworried,ofrust,osad,oembarrass,oguilty,oconfused,opowerful,pleas,targag,othag,sitag,targpow,othpow,noonepow,sitcont,immoral,comm,o_pleas,o_selfag,o_othag,o_sitag,o_selfpow,o_othpow,o_noonepow,o_sitcont,o_immoral,o_comm,ssc,age,female,black,asian,latino,white,mideast,natam,pacisl,other,other_specify,mom_ed,dad_ed,expcomment,prime_prob,suspicious,language,minorprob,metearly,personalize,inattention,samlie,kneweachother,hurry
9/16/15 10:55,9/16/15 11:34,243,243-2,2,2,Bianca,Curiousity,Empathy,Disgust,I am curious as to if Lewis actually did leak the details to the competitor company. I feel empathetic toward Sam because of the situation he is in. If Lewis did actually leak the information; then I feel disgust that he would betray a fellow co-worker in that way. ,1,5,4,5,5,5,5,1,1,3,3,4,2,1,Anger,Anxious ,Frustration ,Sam is angry and frustrated that Lewis leaked his marketing project to the competitor. Sam is also incredibly anxious because the project proposal is due in two days and he doesn't think he can submit his hard work after the competitor has a very similar campaign.,1,3,1,5,1,1,5,5,2,4,1,1,2,1,5,5,5,5,1,1,2,1,1,1,4,3,3,3,2,3,4,3,1,1,5,1,1,4,1,1,1,1,21,18,1,0,0,0,1,0,0,0,0,,7,7,Well conducted!,0,0,0,0,0,0,0,0,0,0
9/16/15 11:40,9/16/15 12:30,244,244-1,2,2,Bianca,anger,dissapointment,frustration,,1,1,5,2,2,4,5,5,1,4,5,5,4,3,anger,frustration,disgust,,1,4,2,5,3,3,5,5,2,3,1,1,4,1,4,4,4,4,3,1,2,2,1,2,4,3,3,4,4,3,4,5,1,2,4,3,2,4,3,3,2,4,18,18,0,0,0,0,1,0,0,0,0,,7,7,,0,0,0,0,0,0,0,0,0,0
9/16/15 11:41,9/16/15 12:29,244,244-2,1,2,Bianca,concern,annoyance,sympathy,I feel bad for sam and hope that he is doing ok; I can't imagine having someone betray me like that so I would be so anger too.,1,5,2,5,3,2,3,1,1,1,2,1,2,1,boiling rage,betrayal,upset,,1,5,2,5,2,1,2,5,1,1,1,1,4,1,2,2,5,3,3,1,4,1,1,1,5,2,2,3,1,1,5,2,1,2,5,2,2,5,1,2,5,3,20,18,1,0,0,0,0,0,0,0,1,indian/italian,7,2,,0,0,0,0,0,0,0,0,0,0
9/16/15 13:03,9/16/15 13:40,245,245-1,2,1,Brooklyn,empathy,sympathy,pessimistic,I feel bad that all his work just disappeared. I have been in situations like that before and it is not enjoyable. Also; it's hard to come up with solutions to the problem when the problem is so overwhelming. ,1,5,1,4,3,1,2,4,1,3,5,3,4,3,worried,anxious,depressed,They must be really hard on themselves if they are letting this get to them. I know that it is a pretty large issue but the best way to find a solution is to be more optimistic. ,1,4,1,3,3,1,2,2,1,5,1,1,3,1,5,5,3,5,2,2,2,1,1,2,1,4,1,1,1,2,1,1,1,3,1,5,3,1,4,4,3,1,19,18,1,0,0,0,1,0,0,0,0,,8,7,No comment,0,0,0,0,0,0,0,0,0,0
9/16/15 13:12,9/16/15 13:45,245,245-2,1,1,Brooklyn,sympathy,sadness,wishing i could help,I feel bad for Sam because it seems that she worked really hard on this project and it is all gone. She didn't know the power would go out and she didn't know that it would surge and fry her flash drive and computer when it went back on. ,1,5,1,3,4,1,1,2,1,3,5,4,3,1,upset,frustrated,angry,,1,5,1,3,3,3,1,3,1,5,1,1,4,1,5,5,5,5,5,5,1,1,1,3,1,4,1,1,4,3,2,1,1,1,1,5,1,1,5,5,1,1,20,18,1,0,0,0,1,0,0,0,0,,8,3,The computer in the big room for the high power participant was not working; so after the Lego activity; the high power participant went to a smaller room.  I placed the email on the computer before hand and this participant received attention about the second task before the low power participant.,0,0,0,0,0,0,0,0,0,0
9/16/15 13:42,9/16/15 14:37,246,246-1,2,2,Brooklyn,sympathetic,angry,,I'm sympathetic to Sam; whose project has been ruined and who is now stuck with a deadline that will be difficult to meet; and I am angry at Lewis; who betrayed his coworker to get a new job.,1,4,4,4,1,5,4,1,1,1,3,2,1,1,Worried,Frustrated,Angry,,1,3,1,5,1,2,4,5,1,3,1,1,4,1,3,5,5,2,1,1,2,1,1,1,5,1,1,5,1,1,5,3,1,1,5,1,2,5,1,1,5,1,22,18,0,0,0,0,1,0,0,0,0,,8,8,he thought that the leadership questionnaire was an odd way to determine who would role play as boss or employee ,0,0,0,0,0,0,0,0,0,0
9/16/15 13:45,9/16/15 14:42,246,246-2,1,2,Brooklyn,I feel shocked,I feel confused,I feel unsure,After reading this email; I was surprised to find someone in the work place give all the information to another company. The letter seemed pretty informal and I was shocked at how unprofessional the problem was handled. I was unsure as to whether this email was completely true or not.,1,4,1,1,4,2,4,1,1,1,2,3,3,2,upset,irrated,stressed,The person is very stressed; and has been holding back information for quite a time now. They are upset about the fact that they have to now do the project by his/herself. They are irritated at the coworker.,1,2,1,5,3,1,4,4,3,4,1,1,2,1,2,5,4,3,2,2,1,1,1,2,4,3,3,4,1,1,4,5,1,2,5,3,2,3,2,1,4,4,21,18,1,0,0,0,1,0,0,0,0,,8,7,The computer in the big room for the high power participant was not working; so after the Lego activity; the high power participant went to a smaller room.  I placed the email on the computer before hand and this participant received attention about the second task before the low power participant.,0,0,0,0,0,0,0,0,0,0
9/17/15 12:36,9/17/15 13:15,247,247-1,2,2,Brooklyn,confused,bothered,state of wondering,Confused about who Sam was writing to; bothered by the informality of her email especially if it is intended for her supervisor;  and why she feels the need to get Lewis into trouble.,1,1,1,1,1,2,1,1,1,1,1,2,1,2,angry,frustrated,stressed,,1,3,2,5,2,2,3,5,3,1,1,3,3,1,2,3,5,1,1,1,4,3,1,4,3,3,3,3,3,1,2,5,1,1,5,1,3,5,2,1,2,2,20,18,1,0,0,0,1,0,0,0,0,,2,2,She kept looking at the email when I asked what it was about.  She had to look to remember it was about someone named Sam and that Lewis was working with a competitor company.,0,0,0,0,0,0,1,0,0,0
9/17/15 12:37,9/17/15 13:18,247,247-2,1,2,Brooklyn,Uncomfortable,Confused,Not impressed,The email is incredibly casual; and Sam is very forthcoming about his feelings toward Lewis; so I feel confused about my relationship with Sam. As the manager; I do not feel comfortable with the way Sam presented the problem he is facing. Though what he says may be true; I am less focused on what Lewis has supposedly done and more focused on Sam's lack of professionalism. He sounds like he cannot manage his feelings. The email also makes me question his abilities as an employer and coworker. Not only does it sound like he is going behind Lewis's back (without having even approached him about his concerns yet) to turn him into the boss; but it also seems like Sam is a little kid whining about a problem because he can't deal with it. I don't know how to respond to this email; and as the manager; I would feel uncomfortable about the situation because of the way Sam dealt with it.,1,1,3,1,2,4,3,3,1,3,2,4,1,1,Betrayed,Frustrated,Worried,,1,4,1,5,2,1,4,5,1,4,1,1,2,1,4,5,5,4,1,1,2,1,1,1,5,2,4,4,1,1,4,5,1,1,5,1,1,4,1,3,5,1,21,18,1,0,0,1,0,0,0,0,0,,7,8,no comment,0,0,0,0,0,0,0,0,0,0
9/17/15 13:16,9/17/15 14:08,248,248-1,2,2,Brooklyn,Curious,Outraged,Skeptical,I would like to investigate the matter further before deciding whether Lewis is guilty of some crime or not.,1,1,2,1,4,3,2,3,1,2,1,2,1,1,Angry,Upset,Frustrated,,1,4,1,5,1,1,4,4,1,1,1,1,2,1,2,2,5,2,2,2,1,1,1,1,4,3,1,3,1,1,4,1,1,2,5,1,1,5,1,1,5,1,16,23,0,0,0,0,1,0,0,0,0,,7,7,no comment,0,0,0,0,0,0,0,0,0,0
9/17/15 13:22,9/17/15 14:10,248,248-2,1,2,Brooklyn,confusion,anger,frustration,,2,4,4,4,4,4,3,4,1,3,5,4,3,2,pissed,frustrated,annoyed,,2,5,2,4,2,4,4,4,3,4,1,1,4,2,2,5,5,4,3,3,4,2,2,2,4,3,3,3,4,3,5,3,1,3,5,3,4,3,3,3,5,3,20,18,1,0,0,0,1,0,0,0,0,,8,8,no comment,0,0,0,0,0,0,0,0,0,0
9/17/15 14:09,9/17/15 15:12,249,249-1,2,1,Brooklyn,Sympathy,Pity,Anxious,It's pretty hard to not sympathize with Sam. I pity him for being in this situation; and am anxious because I'm not sure what to tell him; but I feel like I should at least do something to help him get back on track.,1,4,1,2,2,1,1,3,1,2,2,2,1,1,Sadness,Frustration,Desperation,,1,5,1,3,4,1,2,3,1,5,1,1,3,1,5,5,5,4,3,3,3,1,1,2,1,5,2,1,4,5,3,2,1,4,1,2,1,1,2,2,3,2,20,20,0,0,1,0,0,0,0,0,0,,8,8,He knew that the email was fake/Sam is not a real person--he said the email was really well written; and when asked what the study was about; he said when the RA tells someone that they are in the entry level position; it is to make them feel less powerful.,0,1,0,0,0,0,0,0,0,0
9/17/15 14:10,9/17/15 15:06,249,249-2,1,1,Brooklyn,anxiety,fear,stress,,1,4,1,5,3,1,3,3,1,2,2,2,2,1,stress,Anxiety,hopelessness,,1,3,1,3,2,1,1,3,1,5,1,1,2,1,5,5,5,5,3,2,1,1,1,1,1,5,1,1,5,5,2,2,1,3,3,5,1,1,5,5,5,2,22,19,1,0,0,0,1,1,0,0,0,,8,8,no comment,0,0,0,0,0,0,0,0,0,0
9/18/15 9:11,9/18/15 9:53,250,250-1,1,2,Bianca,confused,dissapointed,frustrated,I think Sam needs to calm down a bit. He is jumping to conclusions. We need to just go talk to Lewis. ,1,2,3,2,4,1,3,3,1,3,2,3,2,3,frustration,anger,convinced ,,1,4,1,4,1,1,4,4,1,4,1,2,4,1,4,4,4,3,1,1,2,2,1,3,4,2,4,4,2,2,4,5,1,1,5,5,1,1,5,5,1,1,21,19,0,0,0,0,1,0,0,0,0,,7,3,This person kind of guessed it had something to do with power and how people react when they get power; but didn't quite connect it to the effect of power on emotional response,0,1,0,1,0,0,0,0,0,0
9/18/15 9:09,9/18/15 9:54,250,250-2,2,2,Bianca,Neutral,,,,2,3,1,3,2,1,1,1,1,1,1,1,1,1,Extremely Angry,Jealous,Distracted,,1,4,1,5,1,5,4,5,2,1,1,1,4,1,4,5,5,3,2,1,5,3,1,2,2,2,4,4,1,1,4,2,1,1,5,1,1,3,2,2,5,1,21,24,1,1,0,0,0,1,0,0,0,,3,7,,0,0,0,0,0,0,0,0,0,0
9/22/15 12:31,9/22/15 13:10,251,251-1,2,1,Brooklyn,empathy,,,,1,5,1,2,3,1,1,3,1,1,3,1,2,1,stress,fear,panic,,1,3,1,1,4,2,2,3,1,4,1,1,3,1,5,5,5,4,4,3,2,1,1,2,1,4,3,1,2,3,1,1,1,4,1,3,2,1,3,3,1,1,20,19,1,0,0,0,1,0,0,0,0,,8,8,She seemed really freaked/worried out that she would have to be the entry-level candidate; she finished the computer survey in ~6 minutes; much faster than most people.,0,0,0,0,0,0,0,0,0,0
9/22/15 12:28,9/22/15 13:17,251,251-2,1,1,Brooklyn,Empathetic,Suspicious,Compassionate,While reading this email I felt extremely bad for Sam; and would like to do everything in my power to help him; as the circumstances that he listed in the email were unfortunate and completely not his fault.  While this is true; I also grew incredibly suspicious of Sam; the fact that his project is due in two days and all of these issues are arising at the same time; right before the project is due is incredibly unlikely.  ,1,4,3,4,2,4,4,1,1,2,3,5,2,3,Sad,Frustrated,Trapped,It sounded like Sam was extremely sad that all of his work had been erased; and he felt trapped because without his work; that supposedly took months to produce; he would not be able to complete the project on time.  Finally; he just seemed frustrated as he had done all of the work and now all of these adverse conditions destroyed it.  ,1,4,1,1,3,1,1,2,1,4,1,1,4,1,5,5,5,5,4,5,2,1,1,2,1,4,3,3,4,4,1,3,1,2,1,5,1,3,4,4,3,4,22,18,0,0,0,0,1,0,0,0,0,,8,8,He thought the email was suspicious and that maybe Sam was lying about the power going out so he would avoid getting into trouble.,0,0,0,0,0,0,0,1,0,0
9/22/15 13:11,9/22/15 14:17,252,252-1,2,1,Brooklyn,Understanding,Caution,Confusion,,1,3,1,2,4,1,1,1,1,1,1,1,1,1,Frustration,Anxiety,,,1,1,2,3,1,1,2,1,1,3,1,1,2,1,2,5,4,2,2,1,2,1,1,3,1,2,4,5,1,1,1,3,1,2,1,2,2,4,1,2,1,2,18,20,0,0,1,0,0,0,0,0,0,,2,2,He was confused by the email and believes that Sam is lying about what happened.  He did not think it was realistic for an employee to not offer more solutions when emailing the boss.,0,0,0,0,0,0,0,1,0,0
9/22/15 13:19,9/22/15 14:10,252,252-2,1,1,Brooklyn,Sympathetic,Sad,,I am sympathetic to what happened to Sam. I would like to help Sam; most probably by communicating with him/her and supervisors to explain what happened and search for a solution. ,1,5,2,5,3,2,3,3,1,2,4,4,4,1,Anxious,Worried,Defeated,,1,5,1,2,2,1,2,2,1,4,1,1,4,1,5,5,5,5,1,1,5,1,1,2,1,5,2,2,1,3,1,4,1,2,1,5,1,1,5,5,1,1,20,18,0,0,1,0,0,0,0,0,0,,2,7,no comment,0,0,0,0,0,0,0,0,0,0
9/22/15 14:17,9/22/15 15:02,253,253-1,2,2,Brooklyn,Confused,Questioning,Concerned,I'm questioning whether or not I believe Lewis is guilty of sending the other company the information. ,1,4,1,3,5,1,1,4,1,1,4,2,1,1,Angry,Frustrated,Worried,the person who wrote the email is furious because he/she believes that Lewis ruined the marketing project; and she's worried because she doesn't know what she's going to do. ,1,2,1,5,1,2,4,5,1,3,1,1,1,1,3,5,5,3,1,1,1,1,1,1,4,4,2,5,1,1,4,5,1,1,5,1,1,5,1,1,5,5,19,18,1,0,0,1,0,0,0,0,0,,7,7,no comment,0,0,0,0,0,0,0,0,0,0
9/22/15 14:10,9/22/15 15:02,253,253-2,1,2,Brooklyn,Betrayal,Anger,Panic,I am angry for Sam because she has been betrayed and I feel panicked for her deadline. ,1,2,4,2,2,4,4,3,1,3,4,4,2,2,Betrayal,Disgust,Worry,,1,2,1,4,3,2,4,5,2,2,1,1,2,1,3,4,5,2,2,2,2,1,1,3,4,1,3,4,1,1,4,4,1,2,4,1,2,4,1,1,4,3,21,18,1,0,0,0,1,0,0,0,0,,7,8,no comment,0,0,0,0,0,0,0,0,0,0
9/23/15 10:15,9/23/15 10:52,254,254-1,2,1,Bianca,Sympathy,Empathy,Consoling,,1,5,1,4,2,1,1,3,1,2,3,1,2,1,Anxious,Upset,Worried,,1,4,1,3,2,1,3,4,1,3,1,1,2,1,5,5,5,5,2,2,1,1,1,3,1,2,4,3,1,1,1,1,1,2,1,3,2,NA,2,2,1,1,21,18,1,0,1,0,0,0,0,0,0,,4,4,,0,0,0,0,0,0,0,0,0,0
9/23/15 10:22,9/23/15 10:57,254,254-2,1,1,Bianca,sadness,empathy,,The main feeling I experience after reading this email is sadness because its obvious that Sam has worked hard on this project and that he/she is distraught at losing his work. By empathy I mean that I can relate to the situation; and definitely feel for him/her. ,3,5,1,3,3,1,1,1,1,1,3,2,4,2,melancholy,frustration,disbelief ,,1,4,1,2,2,1,1,1,1,4,1,1,3,1,5,5,5,5,2,2,2,1,1,3,1,4,1,3,3,4,2,3,1,3,1,4,1,3,5,5,2,1,19,19,0,0,1,0,0,0,0,0,0,,7,8,,0,0,0,0,0,0,0,0,0,0
9/23/15 10:57,9/23/15 11:57,255,255-1,1,2,Bianca,Skeptical,Disappointed,Uncomfortable,Sam is obviously very angry at the situation since he/she has to do more work; but their anger may be affecting how they understand the situation at hand. ,1,2,3,2,4,4,2,4,1,3,4,2,2,2,Angry,Spiteful,Stressed,,1,3,1,5,1,2,5,5,2,2,1,1,3,1,4,5,5,3,1,1,2,3,1,3,3,5,4,3,4,4,4,5,3,1,5,1,2,5,1,1,4,1,20,19,1,0,1,0,0,0,0,0,0,,4,4,,0,0,0,0,0,0,0,0,0,0
9/23/15 10:52,9/23/15 12:02,255,255-2,2,2,Bianca,curiousity,sympathy,tension,My first emotion is to feel bad for Sam under that assumption that everything he said in the email is factual.  However; in the back of my mind I'm also curious as to whether or not Lewis actually sent the information; and open to the possibility that Sam is struggling and jumping at the first explanation he can think of.,1,3,1,3,4,1,1,4,1,2,3,2,2,1,confusion,fear,anger,,1,4,2,4,2,1,4,4,2,5,1,1,3,1,5,5,4,3,2,2,4,1,1,2,2,3,4,3,2,3,4,4,1,3,3,1,2,4,2,2,4,3,22,20,0,0,0,0,1,0,0,0,0,,8,8,,0,0,0,0,0,0,0,0,0,0
9/23/15 12:02,9/23/15 12:46,256,256-1,2,1,Bianca,stressed,worried,sad,I feel for this person who is struggling with a problem. I put myself in their shoes.,1,4,1,4,4,1,1,2,1,2,5,1,4,1,sad,stressed,frantic,,1,3,1,1,2,1,1,2,1,4,1,1,1,1,3,5,4,3,2,2,2,1,1,1,1,4,2,1,1,2,1,5,1,5,1,5,3,1,3,2,1,1,17,18,1,0,0,0,1,0,0,0,0,,3,3,They chatted a little before hand.,0,0,0,0,1,0,0,0,0,0
9/23/15 11:57,9/23/15 12:42,256,256-2,1,1,Bianca,Feeling bad for Sam,Wondering what will happen to the project,Wanting to help him not feel so sad ,Losing something you've worked really hard on is such a bad feeling! If my coworker had sent me this email; I would want to give them a big hug first! Then I would try to advise them to the best of my abilities-tell them to talk to our boss and ask for an extended due date based on the situation ,1,5,1,4,2,1,1,2,1,3,2,1,3,1,Lonely,Frusteration,Anxiety ,I've totally been in the situation of this email subject. It's the worst feeling in the world to work hard on something that affects other people and totally screw it up. There's so many different emotions going on in the head of the subject and they are all definitely negative in this stage of the event. ,1,3,1,3,4,1,2,3,1,5,1,1,2,1,5,5,5,5,5,5,2,1,2,5,1,4,3,4,2,3,1,2,1,5,1,2,1,1,5,5,1,1,20,19,1,0,0,0,1,0,0,0,0,,8,8,They chatted before hand,0,0,0,0,1,0,0,0,0,0
9/23/15 13:04,9/23/15 13:47,257,257-1,2,2,Brooklyn,that Sam needs to relax,I wouldn't want to get in the middle of this situation ,,,1,4,2,2,2,1,1,1,1,1,3,2,1,1,upset,worried,angry,,1,4,1,5,1,2,4,5,1,3,1,1,5,1,3,5,5,3,2,1,2,2,1,1,4,2,2,4,2,2,4,3,2,1,5,1,1,5,1,1,5,2,21,18,1,0,0,0,1,0,0,0,0,,8,7,she went to 3427 rather than the atrium and so she and the other participant talked some before the study; I am not sure how long they spoke with one another,0,0,0,0,1,0,0,0,0,0
9/23/15 13:02,9/23/15 13:43,257,257-2,1,2,Brooklyn,The sender was not very professional ,The sender should not have assumed that Lewis sent out any details,The sender should have spoken up way before time,,1,3,2,2,4,3,3,1,1,1,4,2,2,1,Worried that the project is not going to be completed ,Stressing themselves out ,Upset with Lewis ,,1,3,2,5,2,1,4,5,2,2,1,1,2,1,1,4,5,2,3,2,2,1,1,2,2,3,2,2,1,1,3,5,1,2,5,2,1,3,1,1,3,4,18,18,1,1,0,0,0,0,0,0,0,,7,2,talked some with the other participant before hand--not sure how much or how long they talked,0,0,0,0,1,0,0,0,0,0
9/23/15 13:47,9/23/15 14:42,258,258-1,2,1,Brooklyn,sympathetic,concerned,,I feel sorry for Sam.  / I also am concerned for her well-being and potential job security. / But; I ultimately don't think she should just go to me for help. Hopefully she contacted the supervisor to take action; this is a mistake that should have been prevented by backing up her work in other places,2,4,1,3,2,3,1,2,1,1,3,3,1,2,worried,sad,frustrated,,1,4,1,1,2,1,2,1,1,2,1,1,2,1,3,4,3,4,1,2,2,1,3,3,3,4,5,3,1,2,3,4,1,2,1,4,1,1,4,4,3,2,21,18,1,0,0,0,1,0,0,0,0,,8,7,Snickered when I told her she was entry-level (she had 8+ on her questionnaire); she told it might be a study on compassion,1,0,0,0,0,0,0,0,0,0
9/23/15 13:44,9/23/15 14:43,258,258-2,1,1,Brooklyn,Empathetic,Helpless,Alarmed,If the circumstances were one in which I could help; I would take action immediately and try to aid my co-worker in recovering the project. Since both sources of the project are lost; though; there is not much I can do other than try to be emotionally supportive.,1,5,3,5,3,1,2,3,1,2,5,4,4,1,Anguish,Fragile,Overwhelmed,,1,4,1,5,5,4,4,5,1,2,1,1,5,1,5,5,5,5,3,4,2,1,1,2,1,5,2,1,5,4,1,3,1,2,1,5,1,1,5,5,2,1,22,19,0,0,0,0,1,0,0,0,0,,7,7,He snickered when I told him he was manager (he had 1-2 on the questionnaire); he told me in debrief that he was shocked about being manager,1,0,0,0,0,0,0,0,0,0
9/24/15 12:31,9/24/15 13:12,259,259-1,2,1,Brooklyn,Empathetic,Angered,Understanding,As for empathy there are two parts to the feeling I receive from this email. While reading the first time I read it simply as an understander believing everything it has to say not considering the work ethic of Sam. I feel very empathetic for her at this point as well as angered and understanding.  After I read it a second time; I consider the ethic of Sam and try to piece together her story.  How is it that all these things happen at once? Even though I am unaware of who Sam is; I feel that he/she must be disorganized/clustered or not well suited for high stress situations.  For all of  these things to happen at one time is pretty tragic and that leads me to believe Sam either has a very very difficult life or she is lying.  I would need to further investigate the case in order to make a judgement as to how I feel exactly on the matter.,1,3,3,3,5,3,4,1,1,1,2,3,2,2,Angered,Upset,Anxious,Assuming the story is completely true; I would say Sam is very angered upset; and anxious.  Her career is depending on these marketing files and without them she may be fired which could lead to dire financial consequences and stress all of which have detrimental effects on personal health and relationships with others.,1,4,2,4,5,2,3,4,1,5,1,1,4,1,5,5,5,5,5,5,2,1,1,3,2,3,5,2,2,4,2,4,1,5,3,5,1,4,3,5,1,3,17,20,0,0,0,0,0,0,0,0,1,,4,7,no comment,0,0,0,0,0,0,0,0,0,0
9/24/15 12:28,9/24/15 13:07,259,259-2,1,1,Brooklyn,Sad,Understanding,Sympathetic,It is saddening that Sam lost his/her project. I feel sympathy towards him/her because I have been there before so I understand what it feels like. ,1,4,3,3,5,1,2,2,1,3,2,2,3,1,Depressed,Worried,Panic ,The person is depressed because they lost all of their hard work; and are so worried about what is going to happen that they are in a panic. ,1,3,1,1,4,4,3,3,1,3,1,1,2,1,4,4,3,4,3,3,2,1,1,2,1,4,2,1,4,4,2,2,1,3,1,2,1,1,2,2,3,2,20,18,0,0,1,0,1,0,0,0,0,,7,8,no comment,0,0,0,0,0,0,0,0,0,0
9/24/15 13:12,9/24/15 14:06,260,260-1,2,2,Brooklyn,frustrated,stressed,anxious,,2,3,2,2,3,2,2,3,2,4,3,3,3,2,angry,stressed,anxious,,1,4,1,5,1,3,5,5,1,3,1,1,3,1,2,2,5,2,2,2,2,3,1,2,2,2,2,2,2,2,4,3,1,1,5,1,1,3,2,2,5,3,21,18,0,0,0,0,1,0,0,0,0,,7,7,no comment,0,0,0,0,0,0,0,0,0,0
9/24/15 13:10,9/24/15 14:04,260,260-2,1,2,Brooklyn,Frustrated,Betrayed,Confused,,1,2,4,1,1,5,4,3,1,2,2,5,1,1,betrayed,upset,confused,,1,5,1,5,1,1,4,5,2,1,1,1,3,1,2,3,4,2,2,1,3,1,1,3,4,1,2,4,2,1,4,3,1,1,5,1,1,5,2,2,1,1,20,18,1,0,0,0,1,0,0,0,0,,8,8,no comment,0,0,0,0,0,0,0,0,0,0
9/24/15 14:06,9/24/15 15:04,261,261-1,2,1,Brooklyn,Empathy,Concern,Anxious,I am anxious to hear how they are doing and if they have any solutions to their problem or if they have told their superior yet and if so how did that go?,1,5,1,4,5,1,1,5,1,2,3,3,3,1,Depressed,Anxious,Helpless,,1,3,1,2,4,1,4,4,1,5,1,1,2,1,5,5,5,5,5,5,2,1,1,1,1,4,2,2,2,3,2,1,1,5,1,4,1,1,5,5,3,1,21,19,1,0,0,0,1,0,0,0,0,,8,8,no comment,0,0,0,0,0,0,0,0,0,0
9/24/15 14:05,9/24/15 15:08,261,261-2,1,1,Brooklyn,Suspicious,Compassionate,Confused,While reading the email; I felt compassion towards the individual; because I have been in situations before where something upsetting happened like this. Then; I felt suspicious about all the things that seemed to have gone wrong. It seemed to coincidental that all these things happened. Lastly; I felt confused; because this would be a difficult situation to handle. Should I believe their story; or is it possible that they are lying. ,1,2,1,1,2,3,2,3,1,1,1,3,1,1,Anxious,Upset,Worried,It seems that the person is really anxious because their project is gone; which they spent a lot of hard work and time on. For that; they are upset because two months of work has been for nothing. Also; they are both anxious and worried because it's due in two days and do not know what they are going to do.,1,3,1,3,2,1,1,1,1,2,1,1,2,1,4,5,4,5,2,2,3,1,1,2,3,1,NA,3,1,1,4,3,1,2,3,1,1,2,2,1,5,2,17,19,1,0,0,0,1,0,0,0,0,,7,7,no comment,0,0,0,0,0,0,0,0,0,0
9/29/15 10:14,9/29/15 10:44,262,262-1,2,2,Bianca,Angry,Confused,Irritated,I am just wondering why Sam would feel the need to tell this person about his problems with Lewis.,1,3,4,2,2,4,4,4,2,2,3,4,2,3,Angry,Frustrated,Irritated,,1,4,1,5,1,2,5,5,2,3,2,2,3,2,3,3,5,3,1,1,3,4,1,3,3,5,2,3,5,5,2,5,1,1,5,1,4,5,2,1,4,2,19,18,1,0,0,0,1,0,0,0,0,,7,3,,0,0,0,0,0,0,0,0,0,0
9/29/15 10:17,9/29/15 10:48,262,262-2,1,2,Bianca,confused,hesitant,upset,I initially feel upset for Sam but I also want to know Lewis' point of view so I'm confused and hesitant to make a judgement.,1,4,2,4,5,1,2,3,1,2,3,3,2,1,angry,anxious,defeated,,1,5,1,5,1,5,5,5,2,4,1,1,5,2,4,4,5,3,1,1,2,1,1,2,4,3,5,5,1,1,4,5,1,1,5,4,1,5,3,4,1,1,19,18,1,0,1,0,0,0,0,0,0,,2,1,,0,0,0,0,0,0,0,0,0,0
9/29/15 12:29,9/29/15 13:05,263,263-1,2,1,Brooklyn,sympathetic,worried,compassionate,,1,5,3,5,2,2,3,3,1,3,4,4,4,1,anxious,worried,sad,,1,4,1,4,4,2,3,4,1,5,1,1,3,1,4,5,5,5,4,4,3,1,1,2,1,4,3,1,2,2,2,2,1,4,2,4,2,2,4,4,2,2,22,18,1,0,0,0,1,0,0,0,0,,7,7,no comment,0,0,0,0,0,0,0,0,0,0
9/29/15 12:33,9/29/15 13:20,263,263-2,1,1,Brooklyn,Sad for sam,empathy,I want to help,I feel bad for sam that such an unfortunate thing happened; I want sam to call so I can help him/her,3,4,1,4,3,1,1,4,1,2,2,2,2,2,Sad,Hopeless,Worried,I dont think Sam can see any solution to the problem right now because of the situation. Sam is just overwhelmed with the fact that the project is gone,1,4,1,2,4,1,2,2,1,5,1,1,3,1,5,5,4,5,3,4,1,1,1,1,1,5,1,1,5,5,1,1,2,4,1,3,4,1,3,3,1,2,21,19,0,0,0,0,1,0,0,1,0,,8,8,He was confused on the survey question regarding if the situation was moral.,0,0,0,0,0,0,0,0,0,0
9/29/15 13:05,9/29/15 14:14,264,264-1,2,2,Brooklyn,confusion,anger,uncertainty,I feel somewhat angry because it definitely seems like Lewis leaked the campaign information; but also a little uncertain because Sam seems like he's letting his anger affect his judgment.,1,4,3,3,3,3,3,3,1,2,3,4,2,2,anger,disgust,bitterness,Sam seems to be extremely mad at Lewis; to the point where he is unable to focus on his work and remain calm.,1,3,1,5,3,2,5,5,2,1,1,1,3,1,3,3,5,2,1,1,2,2,1,1,4,2,2,4,1,1,3,4,1,1,5,1,1,5,1,1,5,1,20,18,1,0,0,0,1,0,0,0,0,,7,7,no comment,0,0,0,0,0,0,0,0,0,0
9/29/15 13:20,9/29/15 14:13,264,264-2,1,2,Brooklyn,stress,anger,frustration,,1,3,4,3,1,1,3,4,1,2,4,4,1,1,mad,livid,worried,,1,4,1,4,1,3,3,4,2,4,1,1,3,1,3,5,4,3,3,2,2,2,1,3,2,1,2,3,1,2,4,3,1,3,5,2,2,4,1,1,3,3,21,18,0,0,0,1,0,0,0,0,0,,2,2,Participant seemed like he was in a hurry to finish,0,0,0,0,0,0,0,0,0,1
